1	33
2	39
3	45
4	57
5	58
6	60
7	93
8	118
9	120
10	124
11	132
12	140
13	144
14	145
15	149
16	149
17	205
18	206
19	331
20	335
21	369
22	409
23	418
24	419
25	420
26	455
27	461
28	465
29	487
30	498
31	504
32	575
33	578
34	759
35	761
36	774
37	805
38	815
39	816
40	822
41	823
42	824
43	834
44	834
45	840
46	842
47	921
48	924
49	927
50	930
51	937
52	957
53	958
54	960
55	969
56	972
57	969
58	974
59	977
60	979
61	981
62	1046
63	1048
64	1048
65	1051
66	1077
67	1083
68	1084
69	1085
70	1092
71	1094
72	1095
73	1124
74	1126
75	1125
76	1129
77	1126
78	1137
79	1138
80	1141
81	1170
82	1175
83	1175
84	1177
85	1178
86	1185
87	1204
88	1243
89	1250
90	1251
91	1262
92	1262
93	1265
94	1268
95	1266
96	1266
97	1262
98	1254
99	1218
100	1228
101	1221
102	1220
103	1227
104	1232
105	1285
106	1279
107	1281
108	1280
109	1281
110	1281
111	1261
112	1288
113	1288
114	1289
115	1285
116	1282
117	1284
118	1276
119	1276
120	1295
121	1267
122	1270
123	1270
124	1271
125	1271
126	1270
127	1279
128	1273
129	1239
130	1235
131	1231
132	1234
133	1224
134	1231
135	1232
136	1214
137	1214
138	1213
139	1213
140	1207
141	1207
142	1207
143	1198
144	1162
145	1153
146	1150
147	1150
148	1147
149	1149
150	1150
151	1132
152	1127
153	1126
154	1128
155	1101
156	1099
157	1088
158	1041
159	1041
160	1024
161	1022
162	1019
163	1013
164	1015
165	1014
166	1015
167	1010
168	997
169	977
170	926
171	932
172	937
173	900
174	899
175	862
176	866
177	856
178	853
179	858
180	867
181	880
182	915
183	943
184	952
185	951
186	958
187	960
188	981
189	992
190	1004
191	1029
192	1032
193	1050
194	1091
195	1092
196	1133
197	1147
198	1153
199	1159
200	1159
201	1175
202	1191
203	1200
204	1209
205	1114
206	1132
207	1146
208	1158
209	1277
210	1287
211	1335
212	1338
213	1349
214	1363
215	1375
216	1423
217	1435
218	1475
219	1469
220	1395
221	1400
222	1422
223	1427
224	1539
225	1582
226	1668
227	1683
228	1671
229	1666
230	1638
231	1639
232	1639
233	1635
234	1633
235	1607
236	1605
237	1581
238	1578
239	1565
240	1568
241	1559
242	1565
243	1545
244	1546
245	1512
246	1497
247	1496
248	1494
249	1492
250	1473
251	1469
252	1457
253	1454
254	1447
255	1443
256	1438
257	1443
258	1436
259	1437
260	1436
261	1432
262	1431
263	1397
264	1385
265	1376
266	1360
267	1364
268	1327
269	1325
270	1322
271	1322
272	1323
273	1300
274	1275
275	1262
276	1257
277	1255
278	1238
279	1234
280	1231
281	1228
282	1224
283	1221
284	1219
285	1217
286	1217
287	1217
288	1206
289	1176
290	1174
291	1172
292	1176
293	1176
294	1216
295	1258
296	1258
297	1262
298	1262
299	1268
300	1269
301	1279
302	1282
303	1286
304	1285
305	1290
306	1290
307	1300
308	1295
309	1291
310	1292
311	1291
312	1279
313	1279
314	1295
315	1296
316	1309
317	1321
318	1321
319	1316
320	1318
321	1316
322	1314
323	1307
324	1300
325	1298
326	1268
327	1264
328	1272
329	1276
330	1260
331	1286
332	1306
333	1232
334	1233
335	1232
336	1232
337	1236
338	1239
339	1307
340	1305
341	1290
342	1301
343	1313
344	1319
345	1319
346	1341
347	1350
348	1273
349	1273
350	1273
351	1277
352	1279
353	1284
354	1357
355	1352
356	1352
357	1361
358	1363
359	1364
360	1366
361	1368
362	1363
363	1364
364	1358
365	1362
366	1363
367	1364
368	1362
369	1358
370	1366
371	1360
372	1364
373	1358
374	1358
375	1362
376	1363
377	1365
378	1362
379	1359
380	1359
381	1357
382	1357
383	1338
384	1331
385	1340
386	1332
387	1333
388	1308
389	1316
390	1311
391	1311
392	1314
393	1309
394	1322
395	1321
396	1324
397	1324
398	1309
399	1308
400	1304
401	1304
402	1305
403	1278
404	1280
405	1253
406	1241
407	1239
408	1214
409	1222
410	1215
411	1218
412	1209
413	1188
414	1189
415	1188
416	1180
417	1171
418	1137
419	1080
420	1080
421	1066
422	1061
423	1052
424	1063
425	1059
426	1053
427	1046
428	1032
429	1030
430	1027
431	1027
432	1000
433	970
434	949
435	947
436	946
437	946
438	922
439	930
440	935
441	935
442	931
443	909
444	896
445	897
446	891
447	883
448	849
449	850
450	847
451	819
452	809
453	755
454	758
455	762
456	757
457	752
458	703
459	700
460	704
461	707
462	718
463	696
464	819
465	822
466	820
467	821
468	807
469	925
470	927
471	929
472	929
473	919
474	1022
475	1076
476	1073
477	1115
478	1108
479	1574
480	1593
481	1598
482	1606
483	1618
484	2102
485	2101
486	2116
487	2120
488	2120
489	2418
490	2513
491	2489
492	2496
493	2488
494	2582
495	2584
496	2700
497	2761
498	2763
499	2783
500	2802
501	2817
502	2858
503	2848
504	2875
505	2906
506	2946
507	2981
508	2975
509	3040
510	3018
511	3273
512	3403
513	3411
514	3455
515	3519
516	3621
517	3745
518	3748
519	3797
520	3791
521	3815
522	3823
523	3841
524	3887
525	3884
526	3922
527	3937
528	3938
529	4030
530	3985
531	4425
532	4425
533	4428
534	4478
535	4456
536	4518
537	4541
538	4584
539	4597
540	4576
541	4772
542	4776
543	4809
544	4820
545	4829
546	5129
547	5266
548	5294
549	5315
550	5345
551	5437
552	5512
553	5526
554	5570
555	5524
556	5580
557	5593
558	5600
559	5678
560	5716
561	7548
562	7857
563	8007
564	8039
565	8205
566	8262
567	8298
568	8344
569	8393
570	8566
571	8899
572	8908
573	8979
574	8984
575	9034
576	9067
577	9042
578	9106
579	9122
580	9198
581	9346
582	9447
583	9748
584	9791
585	9940
586	10062
587	10097
588	10290
589	10305
590	10308
591	10311
592	10326
593	10360
594	10400
595	10420
596	10523
597	10567
598	11392
599	11393
600	11347
601	11383
602	11569
603	11713
604	12015
605	12043
606	12340
607	12351
608	12388
609	12399
610	12417
611	12583
612	12679
613	12835
614	12842
615	12786
616	13158
617	13865
618	13927
619	15137
620	15190
621	15981
622	15973
623	16014
624	16035
625	16242
626	16282
627	16348
628	16358
629	16555
630	16647
631	17923
632	17933
633	18131
634	18135
635	18201
636	18432
637	18471
638	18472
639	18520
640	18689
641	18787
642	18961
643	19030
644	18820
645	18964
646	18932
647	18949
648	18938
649	19111
650	19591
651	19838
652	19866
653	19901
654	19936
655	19965
656	20041
657	20004
658	19948
659	19549
660	19623
661	19602
662	19605
663	19807
664	20453
665	21629
666	22114
667	22404
668	22560
669	22545
670	22609
671	22594
672	22602
673	22538
674	22374
675	22437
676	22454
677	22585
678	23140
679	23281
680	23945
681	24597
682	24634
683	24745
684	24751
685	25163
686	25242
687	25650
688	25648
689	25727
690	25846
691	25842
692	26129
693	26141
694	26195
695	26336
696	26436
697	26488
698	26529
699	26659
700	26699
701	26776
702	26801
703	26808
704	26918
705	26971
706	27063
707	27175
708	27180
709	27298
710	27216
711	27199
712	27113
713	27080
714	26904
715	26918
716	26996
717	27002
718	27202
719	27201
720	26979
721	27063
722	27071
723	27039
724	27030
725	26797
726	26802
727	26819
728	26813
729	26840
730	26825
731	26990
732	26987
733	27310
734	27317
735	27463
736	27542
737	27631
738	27695
739	27748
740	27855
741	27877
742	27873
743	27936
744	27964
745	27796
746	27726
747	27486
748	27366
749	28338
750	28370
751	28492
752	28490
753	28520
754	28529
755	28600
756	28645
757	28639
758	28724
759	28892
760	28755
761	28696
762	28671
763	28565
764	28590
765	28571
766	28457
767	28567
768	28697
769	28657
770	29287
771	29356
772	29401
773	29334
774	29466
775	29482
776	29356
777	29365
778	29289
779	29350
780	29429
781	29437
782	29428
783	29714
784	29715
785	29714
786	29690
787	29696
788	29671
789	29895
790	29960
791	29978
792	29993
793	30138
794	30267
795	30168
796	30101
797	28725
798	28607
799	28453
800	28410
801	28597
802	28291
803	28258
804	28334
805	28351
806	28210
807	28220
808	28470
809	28512
810	28520
811	28510
812	28365
813	28366
814	28309
815	28294
816	28325
817	27516
818	27460
819	27377
820	27405
821	27339
822	26911
823	27639
824	27672
825	27894
826	27900
827	27888
828	28071
829	28109
830	27901
831	27834
832	27263
833	27314
834	26908
835	26756
836	26732
837	26551
838	27049
839	27083
840	27088
841	27069
842	27022
843	27344
844	27457
845	27557
846	27523
847	27353
848	27250
849	27232
850	27473
851	27389
852	27418
853	27042
854	26886
855	26257
856	25774
857	25613
858	25585
859	25608
860	25577
861	25420
862	24675
863	24643
864	24168
865	24083
866	23986
867	23868
868	23675
869	23708
870	23534
871	23564
872	23377
873	23446
874	23567
875	23661
876	23605
877	23196
878	23167
879	23134
880	22915
881	22806
882	23307
883	23332
884	23217
885	23314
886	23316
887	23283
888	23624
889	23619
890	23945
891	23881
892	24055
893	24131
894	24099
895	24029
896	23990
897	24081
898	24027
899	23769
900	23830
901	23410
902	23010
903	22846
904	22831
905	22962
906	23004
907	23353
908	23368
909	23349
910	23343
911	23373
912	23361
913	23329
914	23367
915	23376
916	22914
917	22443
918	21914
919	21784
920	21808
921	22198
922	22335
923	22237
924	22250
925	22436
926	22382
927	22340
928	22293
929	22244
930	22246
931	22124
932	21949
933	21646
934	21582
935	21580
936	21393
937	21370
938	22260
939	22361
940	22870
941	22810
942	22895
943	22691
944	23180
945	23231
946	23186
947	23258
948	23219
949	23444
950	23429
951	23401
952	23426
953	23506
954	23688
955	23704
956	23911
957	24504
958	24445
959	24479
960	24688
961	24639
962	24682
963	24694
964	25002
965	24961
966	24946
967	24736
968	24615
969	24549
970	24550
971	24459
972	24211
973	24260
974	24369
975	24229
976	24162
977	24171
978	24231
979	24305
980	24302
981	24377
982	24508
983	24597
984	22958
985	22952
986	22942
987	22878
988	22896
989	23269
990	23692
991	23761
992	23854
993	24150
994	24089
995	23861
996	24009
997	24088
998	24109
999	23364
1000	23225
1001	23331
1002	23264
1003	23238
1004	23648
1005	24189
1006	23936
1007	23887
1008	23884
1009	23880
1010	23793
1011	24132
1012	24272
1013	24273
1014	24261
1015	24032
1016	24186
1017	23629
1018	23962
1019	23925
1020	24234
1021	24333
1022	24130
1023	24300
1024	24326
1025	24338
1026	25098
1027	25454
1028	25280
1029	25297
1030	24691
1031	24729
1032	24463
1033	24695
1034	24820
1035	24538
1036	24908
1037	24821
1038	25523
1039	25622
1040	25572
1041	26635
1042	26615
1043	26581
1044	26740
1045	26534
1046	26674
1047	27051
1048	27572
1049	27932
1050	28238
1051	28614
1052	28538
1053	28499
